Event	ID	Name			Wwise Object Path	Notes
	57706899	Play_Typewriter			\Default Work Unit\NightSky\GestureObjects\Play_Typewriter	
	85412153	Ambience			\Default Work Unit\NightSky\Environment\Ambience	
	256439414	Play_Marble_noise			\Default Work Unit\NightSky\Hands\Play_Marble_noise	
	325855949	Play_Whistlebird			\Default Work Unit\NightSky\GestureObjects\Play_Whistlebird	
	357706744	Play_Stone_test			\Default Work Unit\TestSound\Play_Stone_test	
	502907952	NS_L_Index			\Default Work Unit\NightSky\Hands\NS_L_Index	
	1553300302	NS_R_Index			\Default Work Unit\NightSky\Hands\NS_R_Index	
	2209502600	Play_plant_test			\Default Work Unit\TestSound\Play_plant_test	
	2377466211	Play_S3_Right			\Default Work Unit\NightSky\Hands\Play_S3_Right	
	2553471795	Play_Tin			\Default Work Unit\NightSky\GestureObjects\Play_Tin	
	2566867876	Play_Sprout_reverb			\Default Work Unit\NightSky\GestureObjects\Play_Sprout_reverb	
	2796942438	SonicObject			\Default Work Unit\NightSky\SonicGlobe\SonicObject	
	2884080601	Play_Stone_NoSwitch			\Default Work Unit\NightSky\Environment\Play_Stone_NoSwitch	
	2981901455	Play_electrical_noise			\Default Work Unit\NightSky\Hands\Play_electrical_noise	
	3487893033	Play_Plant_noSwitch			\Default Work Unit\NightSky\Environment\Play_Plant_noSwitch	
	3633580670	Play_GhostVoices_Blend			\Default Work Unit\NightSky\SonicGlobe\Play_GhostVoices_Blend	
	3678868996	Play_FingerTipsBlend			\Default Work Unit\NightSky\FingerTipObjects\Play_FingerTipsBlend	
	3731027100	FingerTips			\Default Work Unit\NightSky\FingerTipObjects\FingerTips	
	4030086710	Play_Tin_test			\Default Work Unit\TestSound\Play_Tin_test	
	4037996292	Play_S3_Left			\Default Work Unit\NightSky\Hands\Play_S3_Left	
	4076367489	Play_Teardrop			\Default Work Unit\NightSky\GestureObjects\Play_Teardrop	

Switch Group	ID	Name			Wwise Object Path	Notes
	117244578	pinchLight_R			\Default Work Unit\NightSky\pinchLight_R	
	117244604	pinchLight_L			\Default Work Unit\NightSky\pinchLight_L	

Switch	ID	Name	Switch Group			Notes
	114672780	plant	pinchLight_R			
	1160234136	Normal	pinchLight_R			
	1216965916	stone	pinchLight_R			
	114672780	plant	pinchLight_L			
	1160234136	Normal	pinchLight_L			
	1216965916	stone	pinchLight_L			

Game Parameter	ID	Name			Wwise Object Path	Notes
	2026081138	Fog_Amount			\Default Work Unit\Fog_Amount	

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	847403062	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Ambience\Gecko_Ambi\silence\Wwise Silence	
	880279683	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Ambience\Gecko_Ambi\silence_01\Wwise Silence	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	407455686	teardrop_fog7	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\teardrop_fog7_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Teardrop\Teardrop_fog\teardrop_fog7		1080144
	409378189	whislebird19	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\whislebird19_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Whistlebird\whislebird19		785424
	409405081	whislebird15	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\whislebird15_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Whistlebird\whislebird15		785424
	418264678	Tin8	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\Tin8_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Tin\Tin8		1047568
	420621455	Gecko2	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\Ambience\Gecko2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Ambience\Gecko_Ambi\Gecko2		1627344
	427098475	Sprout_normalReverb1	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\Sprout_normalReverb1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Sprout_reverb\Sprout_normalReverb\Sprout_normalReverb1		524432
	433638063	pop2_fog	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\pop2_fog_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\SpawnObject\PopsNoise\pops_fog\pop2_fog		261136
	439101951	marble5_fog	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\marble5_fog_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Hands\PinchLight_L\Marble_noise\Marble_fog\marble5_fog		261136
	441149896	electrical_noise_9	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\electrical_noise\electrical_noise_9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Hands\PinchLight_R\electrical_noise\electrical_noise_normal\electrical_noise_9		261136
	445437940	GV_G0	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\GV_G0_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\SonicObject\GhostVoices\Ghost_Voices_fog\GV_G0		4064588
	448359999	Tin4	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\Tin4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Tin\Tin4		1309712
	484586549	teardrop_normal9	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\teardrop_normal9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Teardrop\Teardrop_normal\teardrop_normal9		960144
	485932590	GV_G3	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\Ghost_Voices\GV_G3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\SonicObject\GhostVoices\Ghost_Voices_normal\GV_G3		6037900
	486238240	whislebird3	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\whislebird3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Whistlebird\whislebird3		820124
	492473943	teardrop_fog9	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\teardrop_fog9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Teardrop\Teardrop_fog\teardrop_fog9		960144
	499842448	Tin2	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\Tin2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Tin\Tin2		1047568
	504591260	whislebird9	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\whislebird9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Whistlebird\whislebird9		785424
	521813516	teardrop_normal3	Y:\Documents\Sound of Light New Repo\SoundOfLight\SoundOfLight_N2.1.5_wwise2019\Normcore VR - Oculus Hand Tracking_WwiseProject\.cache\Mac\SFX\teardrop_normal3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\NightSky Scene\Gesture_Object\Teardrop\Teardrop_normal\teardrop_normal3		768144
